3.86691e+12	4.74762e-13	1.4261e-12	1.4261e-12	9.9589e-13
3.88748e+12	4.66413e-13	1.42494e-12	1.42494e-12	1.01157e-12
3.90805e+12	4.57994e-13	1.42318e-12	1.42318e-12	1.02652e-12
3.92862e+12	4.49626e-13	1.42097e-12	1.42097e-12	1.04064e-12
3.94919e+12	4.41438e-13	1.41854e-12	1.41854e-12	1.05386e-12
3.96975e+12	4.33564e-13	1.41618e-12	1.41618e-12	1.06619e-12
3.99032e+12	4.26142e-13	1.4142e-12	1.4142e-12	1.0777e-12
4.01089e+12	4.19307e-13	1.41296e-12	1.41296e-12	1.08853e-12
4.03146e+12	4.13188e-13	1.41285e-12	1.41285e-12	1.09885e-12
4.05203e+12	4.07901e-13	1.41425e-12	1.41425e-12	1.1089e-12
4.0726e+12	4.03547e-13	1.41754e-12	1.41754e-12	1.11893e-12
4.09317e+12	4.00205e-13	1.42304e-12	1.42304e-12	1.1292e-12
4.11373e+12	3.97925e-13	1.43102e-12	1.43102e-12	1.13993e-12
4.1343e+12	3.9673e-13	1.44166e-12	1.44166e-12	1.15136e-12
4.15487e+12	3.96607e-13	1.45505e-12	1.45505e-12	1.16363e-12
4.17544e+12	3.97509e-13	1.47116e-12	1.47116e-12	1.17684e-12
4.19601e+12	3.99354e-13	1.48984e-12	1.48984e-12	1.19099e-12
4.21658e+12	4.02025e-13	1.51081e-12	1.51081e-12	1.206e-12
4.23715e+12	4.05373e-13	1.53367e-12	1.53367e-12	1.22171e-12
4.25772e+12	4.09225e-13	1.55791e-12	1.55791e-12	1.23786e-12
4.27828e+12	4.13382e-13	1.58292e-12	1.58292e-12	1.25409e-12
4.29885e+12	4.17632e-13	1.60801e-12	1.60801e-12	1.26999e-12
4.31942e+12	4.21755e-13	1.63244e-12	1.63244e-12	1.28511e-12
4.33999e+12	4.2553e-13	1.65543e-12	1.65543e-12	1.29895e-12
4.36056e+12	4.28742e-13	1.67624e-12	1.67624e-12	1.31099e-12
4.38113e+12	4.31194e-13	1.69413e-12	1.69413e-12	1.32074e-12
