1.63276e+12	2.72643e-14	2.72643e-14	6.26403e-14	6.26403e-14	6.26403e-14	6.26403e-14	6.44684e-14	6.44684e-14
1.65316e+12	3.09582e-14	3.09582e-14	7.11863e-14	7.11863e-14	7.11863e-14	7.11863e-14	7.33484e-14	7.33484e-14
1.67357e+12	3.51157e-14	3.51157e-14	8.07938e-14	8.07938e-14	8.07938e-14	8.07938e-14	8.33334e-14	8.33334e-14
1.69398e+12	3.97093e-14	3.97093e-14	9.13994e-14	9.13994e-14	9.13994e-14	9.13994e-14	9.4361e-14	9.4361e-14
1.71439e+12	4.47015e-14	4.47015e-14	1.02917e-13	1.02917e-13	1.02917e-13	1.02917e-13	1.06345e-13	1.06345e-13
1.7348e+12	5.0045e-14	5.0045e-14	1.15239e-13	1.15239e-13	1.15239e-13	1.15239e-13	1.19176e-13	1.19176e-13
1.75521e+12	5.56827e-14	5.56827e-14	1.28233e-13	1.28233e-13	1.28233e-13	1.28233e-13	1.32719e-13	1.32719e-13
1.77562e+12	6.15478e-14	6.15478e-14	1.41746e-13	1.41746e-13	1.41746e-13	1.41746e-13	1.46817e-13	1.46817e-13
1.79603e+12	6.75649e-14	6.75649e-14	1.55603e-13	1.55603e-13	1.55603e-13	1.55603e-13	1.61291e-13	1.61291e-13
1.81644e+12	7.36508e-14	7.36508e-14	1.69613e-13	1.69613e-13	1.69613e-13	1.69613e-13	1.75941e-13	1.75941e-13
1.83685e+12	7.97164e-14	7.97165e-14	1.8357e-13	1.8357e-13	1.8357e-13	1.8357e-13	1.90556e-13	1.90556e-13
1.85726e+12	8.56685e-14	8.56686e-14	1.9726e-13	1.97259e-13	1.9726e-13	1.97259e-13	2.04911e-13	2.0491e-13
1.87767e+12	9.14121e-14	9.14122e-14	2.10463e-13	2.10463e-13	2.10463e-13	2.10463e-13	2.18777e-13	2.18777e-13
1.89808e+12	9.68527e-14	9.68528e-14	2.22963e-13	2.22963e-13	2.22963e-13	2.22963e-13	2.31928e-13	2.31928e-13
1.91849e+12	1.01899e-13	1.019e-13	2.34551e-13	2.34551e-13	2.34551e-13	2.34551e-13	2.44145e-13	2.44144e-13
1.9389e+12	1.06468e-13	1.06468e-13	2.45034e-13	2.45033e-13	2.45034e-13	2.45034e-13	2.55222e-13	2.55221e-13
1.95931e+12	1.10481e-13	1.10482e-13	2.54237e-13	2.54237e-13	2.54238e-13	2.54237e-13	2.64978e-13	2.64976e-13
